ELEMENT_ID;ELEMENT_ALIASES;VALID_START_DATE;VALID_FINISH_DATE;TIPO;ORIGEN;DESTINO;FLAG_ENABLED;GRUPO;PAIS;ELEMENT_TYPE;ELEMENT_NAME;INTERFACE_NAME;GROUP_TYPE;ELEMENT_IP;NOMBRE_GRUPO;FRONTERA
2638865;C1618_WDN70_SARF_1-1-2-8_to_C1651_SRA70_SARF_1-1-2-8;26.12.2011  05:59:19 p.m.;26.12.2011  05:59:19 p.m.;MidRAN;C1618_WDN70_SARF;C1651_SRA70_SARF;S;IPRAN;Argentina;Router-Alcatel;C1618_WDN70_SARF;network:10.2.102.42:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-8;Interface;10.2.102.42
2640513;AS028_BOG70_SR7_1-1-1-3_to_AS053_BSP70_SAR8_1-1-5-7;28.02.2012  11:19:20 a.m.;28.02.2012  11:19:20 a.m.;MidRAN;AS028_BOG70_SR7;AS053_BSP70_SAR8;S;IPRAN;Paraguay;Router-Alcatel;AS028_BOG70_SR7;network:10.2.23.131:shelf-1:cardSlot-1:card:daughterCardSlot-1:daughterCard:port-3;Interface;10.2.23.131
2640462;C2165_TMX70_SR7_1-1-2-6_to_BA160_SPD70_SAR8_1-1-4-8;28.02.2012  11:19:28 a.m.;28.02.2012  11:19:28 a.m.;MidRAN;C2165_TMX70_SR7;BA160_SPD70_SAR8;S;IPRAN;Argentina;Router-Alcatel;C2165_TMX70_SR7;network:10.2.20.12:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-6;Interface;10.2.20.12
2640605;CF162_PLR70_SAR18_1-1-3-8_to_CF125_SVO70_SAR8_1-1-1-7;28.02.2012  11:20:12 a.m.;28.02.2012  11:20:12 a.m.;MidRAN;CF162_PLR70_SAR18;CF125_SVO70_SAR8;S;IPRAN;Argentina;Router-Alcatel;CF162_PLR70_SAR18;network:10.2.94.73:shelf-1:cardSlot-1:card:daughterCardSlot-3:daughterCard:port-8;Interface;10.2.94.73
2640492;CN080_LM670_SAR8_1-1-5-7_to_CN007_VE270_SR7_1-1-1-3;28.02.2012  11:20:15 a.m.;28.02.2012  11:20:15 a.m.;MidRAN;CN080_LM670_SAR8;CN007_VE270_SR7;S;IPRAN;Paraguay;Router-Alcatel;CN080_LM670_SAR8;network:10.2.23.158:shelf-1:cardSlot-1:card:daughterCardSlot-5:daughterCard:port-7;Interface;10.2.23.158
2640493;CN007_VE270_SR7_1-1-1-7_to_CN007_VE270_SAR8_1-1-5-7;28.02.2012  11:20:16 a.m.;28.02.2012  11:20:16 a.m.;MidRAN;CN007_VE270_SR7;CN007_VE270_SAR8;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-1:daughterCard:port-7;Interface;10.2.23.132
2640491;CN007_VE270_SR7_1-1-2-7_to_CN007_VE270_SAR8_1-1-6-8;28.02.2012  11:20:16 a.m.;28.02.2012  11:20:16 a.m.;MidRAN;CN007_VE270_SR7;CN007_VE270_SAR8;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-7;Interface;10.2.23.132
2640528;ME205_GYM70_SR7_1-1-2-6_to_ME079_RMD70_SAR8_1-1-2-8;28.02.2012  11:20:23 a.m.;28.02.2012  11:20:23 a.m.;MidRAN;ME205_GYM70_SR7;ME079_RMD70_SAR8;S;IPRAN;Argentina;Router-Alcatel;ME205_GYM70_SR7;network:10.2.21.7:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-6;Interface;10.2.21.7
2640520;SN005_RAF70_SAR8_1-1-1-7_to_MO022_SNM70_SR7_1-3-2-5;28.02.2012  11:20:24 a.m.;28.02.2012  11:20:24 a.m.;MidRAN;SN005_RAF70_SAR8;MO022_SNM70_SR7;S;IPRAN;Uruguay;Router-Alcatel;SN005_RAF70_SAR8;network:10.2.23.18:shelf-1:cardSlot-1:card:daughterCardSlot-1:daughterCard:port-7;Interface;10.2.23.18
2580380;C1135_MTG70_SR7_1-3-1-1_to_CF217_CLA70_SAR8_1-1-1-7;26.01.2011;27.01.2011;MidRAN;C1135_MTG70_SR7;CF217_CLA70_SAR8;S;IPRAN;Argentina;Router-Alcatel;C1135_MTG70_SR7;network:10.2.20.8:shelf-1:cardSlot-3:card:daughterCardSlot-1:daughterCard:port-1;Interface;10.2.20.8
2633199;C1067_GL370_SARF_1-1-2-7_to_C2767_HAV70_SAR18_1-1-8-7;30.11.2011  05:07:44 p.m.;30.11.2011  05:07:44 p.m.;MidRAN;C1067_GL370_SARF;C2767_HAV70_SAR18;S;IPRAN;Argentina;Router-Alcatel;C1067_GL370_SARF;network:10.2.102.29:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-7;Interface;10.2.102.29
2633334;CN007_VE270_SR7_1-1-2-10_to_CN244_CCN70_SARM_1-1-1-2;30.11.2011  05:11:02 p.m.;30.11.2011  05:11:02 p.m.;MidRAN;CN007_VE270_SR7;CN244_CCN70_SARM;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-10;Interface;10.2.23.132
2638875;C2767_HAV70_SAR18_1-1-10-7_to_C1651_SRA70_SARF_1-1-2-7;26.12.2011  05:59:20 p.m.;26.12.2011  05:59:20 p.m.;MidRAN;C2767_HAV70_SAR18;C1651_SRA70_SARF;S;IPRAN;Argentina;Router-Alcatel;C2767_HAV70_SAR18;network:10.2.102.23:shelf-1:cardSlot-1:card:daughterCardSlot-10:daughterCard:port-7;Interface;10.2.102.23
2640477;AP029_TML70_SR7_1-2-1-4_to_AP029_TMS70_SAR8_1-1-6-7;28.02.2012  11:18:22 a.m.;28.02.2012  11:18:22 a.m.;MidRAN;AP029_TML70_SR7;AP029_TMS70_SAR8;S;IPRAN;Paraguay;Router-Alcatel;AP029_TML70_SR7;network:10.2.23.198:shelf-1:cardSlot-2:card:daughterCardSlot-1:daughterCard:port-4;Interface;10.2.23.198
2633183;BA024_BBL70_SR7_1-2-2-9_to_BA433_CHI70_SAR8_1-1-2-8;30.11.2011  05:16:44 p.m.;30.11.2011  05:16:44 p.m.;MidRAN;BA024_BBL70_SR7;BA433_CHI70_SAR8;S;IPRAN;Argentina;Router-Alcatel;BA024_BBL70_SR7;network:10.2.22.97:shelf-1:cardSlot-2:card:daughterCardSlot-2:daughterCard:port-9;Interface;10.2.22.97
2579670;CF104_MRL70_SR7_1-2-1-1_to_CF107_BLV70_SAR8_1-1-4-8;19.01.2011;20.01.2011;MidRAN;CF104_MRL70_SR7;CF107_BLV70_SAR8;S;IPRAN;Argentina;Router-Alcatel;CF104_MRL70_SR7;network:10.2.20.4:shelf-1:cardSlot-2:card:daughterCardSlot-1:daughterCard:port-1;Interface;10.2.20.4
2633443;C2165_TMX70_SR7_1-1-2-4_to_CF692_RT670_SAR8_1-1-2-8;30.11.2011  05:10:10 p.m.;30.11.2011  05:10:10 p.m.;MidRAN;C2165_TMX70_SR7;CF692_RT670_SAR8;S;IPRAN;Argentina;Router-Alcatel;C2165_TMX70_SR7;network:10.2.20.12:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-4;Interface;10.2.20.12
2640494;CN007_VE270_SR7_1-1-2-3_to_CN057_LM270_SAR8_1-1-6-8;28.02.2012  11:20:16 a.m.;28.02.2012  11:20:16 a.m.;MidRAN;CN007_VE270_SR7;CN057_LM270_SAR8;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-3;Interface;10.2.23.132
2633333;CN007_VE270_SR7_1-1-2-8_to_CN174_FCN70_SAR8_1-1-5-7;30.11.2011  05:11:03 p.m.;30.11.2011  05:11:03 p.m.;MidRAN;CN007_VE270_SR7;CN174_FCN70_SAR8;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-8;Interface;10.2.23.132
2747804;C1760_SM970_SAR18_1-1-7-7_to_C1175_CRY70_SARA_1-1-1-5;10.10.2013  03:54:00 p.m.;10.10.2013  03:54:00 p.m.;MidRAN;C1760_SM970_SAR18;C1175_CRY70_SARA;S;IPRAN;Argentina;Router-Alcatel;C1760_SM970_SAR18;network:10.2.49.5:shelf-1:cardSlot-1:card:daughterCardSlot-7:daughterCard:port-7;Interface;10.2.49.5
